LP,YEAR,MONTH,ATTENDANCE_RATE
LP_0740,2021,8,0.7867962027722418
LP_0740,2021,9,0.5644960308721743
LP_0740,2021,10,0.5997232790572551
LP_0740,2021,11,0.9331062924824503
LP_0740,2021,12,0.5117070695629998
LP_0740,2022,1,0.5073455653064307
LP_0740,2022,2,0.6091658673817373
LP_0740,2022,3,0.9209797010566814
LP_0740,2022,4,0.8867112265092812
LP_0740,2022,5,0.5914175102038381
LP_0740,2022,6,0.5600005873292548
LP_0740,2022,7,0.5582384881159699
LP_0740,2022,8,0.5728880201798036
LP_0740,2022,9,0.9023075055580041
LP_0740,2022,10,0.886140438095153
LP_0740,2022,11,0.5491865733585084
LP_0740,2022,12,0.7660299921857048
LP_0740,2023,1,0.5404922949590376
LP_0740,2023,2,0.5232256612856513
LP_0740,2023,3,0.7588963562181175
LP_0740,2023,4,0.7328182374481743
LP_0740,2023,5,0.6151431825093098
LP_0740,2023,6,0.5789554168140516
LP_0740,2023,7,0.9154384225816026
LP_0740,2023,8,0.8026142588175254
LP_0740,2023,9,0.6304657097827644
LP_0740,2023,10,0.5924975708669884
LP_0740,2023,11,0.5929277097924952
LP_0740,2023,12,0.7134654873348782
LP_0741,2021,1,0.5856743511543145
LP_0741,2021,2,0.558671691746961
LP_0741,2021,3,0.9401424336832378
LP_0741,2021,4,0.8141301051115526
LP_0741,2021,5,0.876058384628971
LP_0741,2021,6,0.9034600478758599
LP_0741,2021,7,0.8925565927134764
LP_0741,2021,8,0.7413350227825859
LP_0741,2021,9,0.6080950846620365
LP_0741,2021,10,0.5136894761821698
LP_0741,2021,11,0.819835978645983
LP_0741,2021,12,0.6028715373370779
LP_0741,2022,1,0.8026773269642213
LP_0741,2022,2,0.6690307215390761
LP_0741,2022,3,0.8958451402929981
LP_0741,2022,4,0.7470029025929676
LP_0741,2022,5,0.9632046448053759
LP_0741,2022,6,0.5816472873692062
LP_0741,2022,7,0.9776728479686676
LP_0741,2022,8,0.6479304827462247
LP_0741,2022,9,0.6414135816253246
LP_0741,2022,10,0.5464040345032501
LP_0741,2022,11,0.9601339273390889
LP_0741,2022,12,0.9647992131502722
LP_0741,2023,1,0.81545823408002
LP_0741,2023,2,0.9863791841884719
LP_0741,2023,3,0.6202816206422104
LP_0741,2023,4,0.614971151138026
LP_0741,2023,5,0.5633804449803645
LP_0741,2023,6,0.6044169633702046
LP_0741,2023,7,0.9939384902837172
LP_0741,2023,8,0.8091743966566749
LP_0741,2023,9,0.736619712446597
LP_0741,2023,10,0.5959049873229891
LP_0741,2023,11,0.8934683985322882
LP_0741,2023,12,0.8761543553710794
LP_0742,2021,1,0.9435811864548858
LP_0742,2021,2,0.9088661573515098
LP_0742,2021,3,0.6781808448884408
LP_0742,2021,4,0.8678266024534174
LP_0742,2021,5,0.9421942979973792
LP_0742,2021,6,0.7473775932878102
LP_0742,2021,7,0.723845063108747
LP_0742,2021,8,0.7125835762393483
LP_0742,2021,9,0.7091062705313123
LP_0742,2021,10,0.6838538118340272
LP_0742,2021,11,0.7064490489724307
LP_0742,2021,12,0.6359289418970531
LP_0742,2022,1,0.5665331640601992
LP_0742,2022,2,0.7512007561067096
LP_0742,2022,3,0.7344809896885941
LP_0742,2022,4,0.7440450467669073
LP_0742,2022,5,0.9329497007876754
LP_0742,2022,6,0.8288170780475848
LP_0742,2022,7,0.5285038239464892
LP_0742,2022,8,0.7482918087250023
LP_0742,2022,9,0.6566659477457273
LP_0742,2022,10,0.7107418942793606
LP_0742,2022,11,0.5412877521689285
LP_0742,2022,12,0.7666543098704032
LP_0742,2023,1,0.6511541853371352
LP_0742,2023,2,0.8771533781214234
LP_0742,2023,3,0.8691178844917895
LP_0742,2023,4,0.7399654303546267
LP_0742,2023,5,0.6240316365745521
LP_0742,2023,6,0.8065841430385285
LP_0742,2023,7,0.6602160693156405
LP_0742,2023,8,0.6123003831596929
LP_0742,2023,9,0.968086125202086
LP_0742,2023,10,0.9130064238871756
LP_0742,2023,11,0.9098262452293997
LP_0742,2023,12,0.905340721741223
LP_0743,2021,1,0.992398071683305
LP_0743,2021,2,0.6519406292052015
LP_0743,2021,3,0.6785899262099104
LP_0743,2021,4,0.5845136092915404
LP_0743,2021,5,0.6005235018683227
LP_0743,2021,6,0.6168589997384955
LP_0743,2021,7,0.8554050962162547
LP_0743,2021,8,0.8965104734024296
LP_0743,2021,9,0.627547914660926
LP_0743,2021,10,0.5838478222244238
LP_0743,2021,11,0.5147292300547635
LP_0743,2021,12,0.6224296927482313
LP_0743,2022,1,0.8573691568726172
LP_0743,2022,2,0.8837058448792771
LP_0743,2022,3,0.5706336871595672
LP_0743,2022,4,0.6031751791808906
LP_0743,2022,5,0.7721528977947368
LP_0743,2022,6,0.597057901706169
LP_0743,2022,7,0.7845464452073021
LP_0743,2022,8,0.810313644433769
LP_0743,2022,9,0.7650823221465345
LP_0743,2022,10,0.5495058111983768
LP_0743,2022,11,0.603093964709263
LP_0743,2022,12,0.8080410659840718
LP_0743,2023,1,0.5748975161242185
LP_0743,2023,2,0.7943865986640614
LP_0743,2023,3,0.5827490177298784
LP_0743,2023,4,0.6109076092738461
LP_0743,2023,5,0.9184640473805357
LP_0743,2023,6,0.8240091189870377
LP_0743,2023,7,0.5113724962324708
LP_0743,2023,8,0.9845972772957604
LP_0743,2023,9,0.7139361917302797
LP_0743,2023,10,0.9590985660855048
LP_0743,2023,11,0.8316794313730265
LP_0743,2023,12,0.8679526684625687
LP_0744,2021,1,0.8453761587970767
LP_0744,2021,2,0.6557670810540804
LP_0744,2021,3,0.7543825092214691
LP_0744,2021,4,0.5058732961788008
LP_0744,2021,5,0.9369067333832514
LP_0744,2021,6,0.5790284826011718
LP_0744,2021,7,0.9894433214226642
LP_0744,2021,8,0.94702349775931
LP_0744,2021,9,0.8870931384491841
LP_0744,2021,10,0.6080540956597962
LP_0744,2021,11,0.5402091572074064
LP_0744,2021,12,0.9067953222596452
LP_0744,2022,1,0.8936226464093457
LP_0744,2022,2,0.6989299170619225
LP_0744,2022,3,0.6956562004188437
LP_0744,2022,4,0.5070116815689854
LP_0744,2022,5,0.8953167837608138
LP_0744,2022,6,0.7164686943131385
LP_0744,2022,7,0.812683289241936
LP_0744,2022,8,0.7550274136554145
LP_0744,2022,9,0.7289562428733005
LP_0744,2022,10,0.559253626975952
LP_0744,2022,11,0.5692212623308319
LP_0744,2022,12,0.8632877766880571
LP_0744,2023,1,0.5201712588937162
LP_0744,2023,2,0.7718099763782053
LP_0744,2023,3,0.5151878036577786
LP_0744,2023,4,0.8171138107259527
LP_0744,2023,5,0.9754089043681993
LP_0744,2023,6,0.5684019540433778
LP_0744,2023,7,0.5319399185870707
LP_0744,2023,8,0.8212035962659311
LP_0744,2023,9,0.7673235336953125
LP_0744,2023,10,0.6606488138312954
LP_0744,2023,11,0.9067191118280178
LP_0744,2023,12,0.5783914491135875
LP_0745,2021,1,0.8948349222789622
LP_0745,2021,2,0.9791319989637702
LP_0745,2021,3,0.9830874478260436
LP_0745,2021,4,0.5759610628733542
LP_0745,2021,5,0.6967392647673735
LP_0745,2021,6,0.6250496196109633
LP_0745,2021,7,0.6426917519500583
LP_0745,2021,8,0.6014657006256274
LP_0745,2021,9,0.7224110695231247
LP_0745,2021,10,0.9006381494567346
LP_0745,2021,11,0.64382042902387
LP_0745,2021,12,0.521395701953861
LP_0745,2022,1,0.7312100511917488
LP_0745,2022,2,0.6323323292024463
LP_0745,2022,3,0.9325557300776091
LP_0745,2022,4,0.5897398843437385
LP_0745,2022,5,0.6613478780366244
LP_0745,2022,6,0.5505779991063247
LP_0745,2022,7,0.8179684050606881
LP_0745,2022,8,0.5755042181290277
LP_0745,2022,9,0.9932504290101205
LP_0745,2022,10,0.5490014380632825
LP_0745,2022,11,0.6333368863557041
LP_0745,2022,12,0.9555933334416125
LP_0745,2023,1,0.745301353940457
LP_0745,2023,2,0.5896420697674077
LP_0745,2023,3,0.8368397442671919
LP_0745,2023,4,0.568649673221288
LP_0745,2023,5,0.6139088299191162
LP_0745,2023,6,0.7408818852860735
LP_0745,2023,7,0.5129918528188953
LP_0745,2023,8,0.6426959172323989
LP_0745,2023,9,0.7643885987741179
LP_0745,2023,10,0.998186737116991
LP_0745,2023,11,0.5855583098430408
LP_0745,2023,12,0.7848123035207231
LP_0746,2021,1,0.8647425167204101
LP_0746,2021,2,0.6515860645113712
LP_0746,2021,3,0.7474657225351345
LP_0746,2021,4,0.810729509251336
LP_0746,2021,5,0.5672951832695083
LP_0746,2021,6,0.7923890039421073
LP_0746,2021,7,0.7729881282040005
LP_0746,2021,8,0.8680561249163142
LP_0746,2021,9,0.9954369648494739
LP_0746,2021,10,0.9222361768968375
LP_0746,2021,11,0.8204969894325139
LP_0746,2021,12,0.7112486929970129
LP_0746,2022,1,0.6536238605627018
LP_0746,2022,2,0.6404627759276551
LP_0746,2022,3,0.7997698693311093
LP_0746,2022,4,0.8547730161867603
LP_0746,2022,5,0.7311007810458533
LP_0746,2022,6,0.9368428380585445
LP_0746,2022,7,0.7705881627762599
LP_0746,2022,8,0.5353480612615494
LP_0746,2022,9,0.7697625336707632
LP_0746,2022,10,0.754588253944319
LP_0746,2022,11,0.5960549114849654
LP_0746,2022,12,0.7177810932753728
LP_0746,2023,1,0.6493708123738731
LP_0746,2023,2,0.8114347624758259
LP_0746,2023,3,0.871403955684108
LP_0746,2023,4,0.9917035704689487
LP_0746,2023,5,0.5270196574524371
LP_0746,2023,6,0.6585792858880988
LP_0746,2023,7,0.6851399570790077
LP_0746,2023,8,0.6490583318352154
LP_0746,2023,9,0.6050127038823827
LP_0746,2023,10,0.5282505085133818
LP_0746,2023,11,0.8703075870434298
LP_0746,2023,12,0.7507621476071513
LP_0747,2021,1,0.5443708726545051
LP_0747,2021,2,0.5002844314259456
LP_0747,2021,3,0.8696552901370237
LP_0747,2021,4,0.5805815571040509
LP_0747,2021,5,0.5013390368825502
LP_0747,2021,6,0.9752765488491473
LP_0747,2021,7,0.7942541728064951
LP_0747,2021,8,0.6203377156026857
LP_0747,2021,9,0.8481751515807148
LP_0747,2021,10,0.810141814142507
LP_0747,2021,11,0.5757323591705537
LP_0747,2021,12,0.682134454176094
LP_0747,2022,1,0.8685537787778963
LP_0747,2022,2,0.7108804828078987
LP_0747,2022,3,0.7195753040621118
LP_0747,2022,4,0.7674349545221812
LP_0747,2022,5,0.5990486520797631
LP_0747,2022,6,0.6301661209217978
LP_0747,2022,7,0.6306331830172538
LP_0747,2022,8,0.8587216186836399
LP_0747,2022,9,0.8723579414992466
LP_0747,2022,10,0.9338210709258413
LP_0747,2022,11,0.7406982997873888
LP_0747,2022,12,0.7333346260334885
LP_0747,2023,1,0.6570947165815578
LP_0747,2023,2,0.7403399305368393
LP_0747,2023,3,0.7695520918598933
LP_0747,2023,4,0.8469398966225228
LP_0747,2023,5,0.6647212756580434
LP_0747,2023,6,0.5460218760153706
LP_0747,2023,7,0.8339877096805934
LP_0747,2023,8,0.5255716760755555
LP_0747,2023,9,0.8539592525912363
LP_0747,2023,10,0.84190769897286
LP_0747,2023,11,0.5598820034369313
LP_0747,2023,12,0.8863926865259648
LP_0748,2021,1,0.8961205385036354
LP_0748,2021,2,0.6008925739460969
LP_0748,2021,3,0.9991141546784721
LP_0748,2021,4,0.7083285384854048
LP_0748,2021,5,0.7579525674847973
LP_0748,2021,6,0.7200814268391347
LP_0748,2021,7,0.5135478092385488
LP_0748,2021,8,0.7402202389090837
LP_0748,2021,9,0.5794532139580187
LP_0748,2021,10,0.8014646915931858
LP_0748,2021,11,0.8013158814899082
LP_0748,2021,12,0.583055361660118
LP_0748,2022,1,0.9790657787101382
LP_0748,2022,2,0.608232541756516
LP_0748,2022,3,0.6604564382021325
LP_0748,2022,4,0.593514778910326
LP_0748,2022,5,0.5785719959391312
LP_0748,2022,6,0.5369364659841962
LP_0748,2022,7,0.8772298283989635
LP_0748,2022,8,0.6175503257434467
LP_0748,2022,9,0.9876555793789608
LP_0748,2022,10,0.9866195689133841
LP_0748,2022,11,0.7710135863408424
LP_0748,2022,12,0.6480519965335447
LP_0748,2023,1,0.5728275738907591
LP_0748,2023,2,0.6416267068691299
LP_0748,2023,3,0.6964979744901567
LP_0748,2023,4,0.8454626019637891
LP_0748,2023,5,0.9039793528831106
LP_0748,2023,6,0.9229517234057291
LP_0748,2023,7,0.9436554778568909
LP_0748,2023,8,0.911591880899665
LP_0748,2023,9,0.7219140528847532
LP_0748,2023,10,0.671478710407682
LP_0748,2023,11,0.8226061524764801
LP_0748,2023,12,0.5232204657923276
LP_0749,2021,1,0.8525509334041137
LP_0749,2021,2,0.6104288046804499
LP_0749,2021,3,0.9744120374537559
LP_0749,2021,4,0.6234675670085593
LP_0749,2021,5,0.5640951189316228
LP_0749,2021,6,0.7649782151210572
LP_0749,2021,7,0.9709155499924197
LP_0749,2021,8,0.5497569985874056
LP_0749,2021,9,0.5211432139768795
LP_0749,2021,10,0.880346108983501
LP_0749,2021,11,0.9437049935972959
LP_0749,2021,12,0.7318763862266702
LP_0749,2022,1,0.6105109090791354
LP_0749,2022,2,0.7211354567648666
LP_0749,2022,3,0.7717300316886387
LP_0749,2022,4,0.8900016648307778
LP_0749,2022,5,0.6597360157790374
LP_0749,2022,6,0.787450130428603
LP_0749,2022,7,0.9245393346147813
LP_0749,2022,8,0.8960394412398924
LP_0749,2022,9,0.830633043443912
LP_0749,2022,10,0.8953827096858202
LP_0749,2022,11,0.6347835106651291
LP_0749,2022,12,0.5592740557138154
LP_0749,2023,1,0.5383343285284292
LP_0749,2023,2,0.7565579803048084
LP_0749,2023,3,0.7434054573245569
LP_0749,2023,4,0.8670280146557294
LP_0749,2023,5,0.9754846004195613
LP_0749,2023,6,0.8995268747825476
LP_0749,2023,7,0.7114459812795517
LP_0749,2023,8,0.9393428083304987
LP_0749,2023,9,0.743897613127285
LP_0749,2023,10,0.5042647432565259
LP_0749,2023,11,0.6523180237363684
LP_0749,2023,12,0.925138330509087
LP_0750,2021,1,0.5618538629326507
LP_0750,2021,2,0.9931508139354169
LP_0750,2021,3,0.8447746936099143
LP_0750,2021,4,0.9943975490008801
LP_0750,2021,5,0.6382026298558097
LP_0750,2021,6,0.8740408750937732
LP_0750,2021,7,0.8805769908056438
LP_0750,2021,8,0.9878531170131832
LP_0750,2021,9,0.934738933007438
LP_0750,2021,10,0.8492255471433575
LP_0750,2021,11,0.9685533020146075
LP_0750,2021,12,0.9639561770262555
LP_0750,2022,1,0.7416480477102688
LP_0750,2022,2,0.5756749010204334
LP_0750,2022,3,0.9078022477100915
LP_0750,2022,4,0.656963886231656
LP_0750,2022,5,0.7379392849342907
LP_0750,2022,6,0.7598721196325315
LP_0750,2022,7,0.9657152263635351
LP_0750,2022,8,0.8329097198728659
LP_0750,2022,9,0.7887832907490894
LP_0750,2022,10,0.9417156396642681
LP_0750,2022,11,0.8402402644716058
LP_0750,2022,12,0.5153908730131342
LP_0750,2023,1,0.7414708989747603
LP_0750,2023,2,0.8499109900147654
LP_0750,2023,3,0.9837264306866421
LP_0750,2023,4,0.688359509153575
LP_0750,2023,5,0.6879759421452629
LP_0750,2023,6,0.6600930166175658
LP_0750,2023,7,0.759025393226467
LP_0750,2023,8,0.6672437423449356
LP_0750,2023,9,0.8657045870039433
LP_0750,2023,10,0.9345518256171053
LP_0750,2023,11,0.6036839785278114
LP_0750,2023,12,0.6807035246561532
LP_0751,2021,1,0.7001697115979465
LP_0751,2021,2,0.6351866112904683
LP_0751,2021,3,0.7068229770458394
LP_0751,2021,4,0.7139621339097881
LP_0751,2021,5,0.8701908711568211
LP_0751,2021,6,0.5456520507109028
LP_0751,2021,7,0.6255830261246345
LP_0751,2021,8,0.9273082391928571
LP_0751,2021,9,0.6213975151019951
LP_0751,2021,10,0.5100070608711642
LP_0751,2021,11,0.9826531983078659
LP_0751,2021,12,0.8088774875924483
LP_0751,2022,1,0.9365829593215589
LP_0751,2022,2,0.6790889489412286
LP_0751,2022,3,0.598965254201715
LP_0751,2022,4,0.772359883859771
LP_0751,2022,5,0.6194288170881341
LP_0751,2022,6,0.9151131323867339
LP_0751,2022,7,0.53081239055908
LP_0751,2022,8,0.6053762465145535
LP_0751,2022,9,0.8355739377680845
LP_0751,2022,10,0.503927366820106
LP_0751,2022,11,0.6399136395646738
LP_0751,2022,12,0.6598318996281807
LP_0751,2023,1,0.5406066919915019
LP_0751,2023,2,0.7708444674793002
LP_0751,2023,3,0.5413196311917208
LP_0751,2023,4,0.8474589582899017
LP_0751,2023,5,0.8377624660460319
LP_0751,2023,6,0.9581373920854709
LP_0751,2023,7,0.651863067095253
LP_0751,2023,8,0.5097485511320874
LP_0751,2023,9,0.9221222312941872
LP_0751,2023,10,0.8050990889488321
LP_0751,2023,11,0.8598612329239363
LP_0751,2023,12,0.8076073907318704
LP_0752,2021,1,0.7139657084224756
LP_0752,2021,2,0.7301593355115713
LP_0752,2021,3,0.7202216379460048
LP_0752,2021,4,0.9636950340301846
LP_0752,2021,5,0.9090343490044946
LP_0752,2021,6,0.6359939499286915
LP_0752,2021,7,0.6245392253736555
LP_0752,2021,8,0.9575151412182188
LP_0752,2021,9,0.6135437258778388
LP_0752,2021,10,0.6054169904933422
LP_0752,2021,11,0.7179923093211322
LP_0752,2021,12,0.5497051694039402
LP_0752,2022,1,0.7796775675119734
LP_0752,2022,2,0.643476523179777
LP_0752,2022,3,0.563379586936677
LP_0752,2022,4,0.5058237298084777
LP_0752,2022,5,0.8009013983029969
LP_0752,2022,6,0.6885868601564447
LP_0752,2022,7,0.7645740368707263
LP_0752,2022,8,0.512445401402568
LP_0752,2022,9,0.564318920267437
LP_0752,2022,10,0.9993138352944085
LP_0752,2022,11,0.9325152338710853
LP_0752,2022,12,0.7474423424587588
LP_0752,2023,1,0.6327697828581837
LP_0752,2023,2,0.5313821966026041
LP_0752,2023,3,0.5993794690797303
LP_0752,2023,4,0.9202217208794254
LP_0752,2023,5,0.6986566596757262
LP_0752,2023,6,0.6331552274881782
LP_0752,2023,7,0.8448293234444958
LP_0752,2023,8,0.9310454397188139
LP_0752,2023,9,0.5903329239610193
LP_0752,2023,10,0.8768631791784002
LP_0752,2023,11,0.9767027893479883
LP_0752,2023,12,0.8823439316829046
LP_0753,2021,1,0.63070119146976
LP_0753,2021,2,0.5648428853617224
LP_0753,2021,3,0.6277943924098601
LP_0753,2021,4,0.9476822736726318
LP_0753,2021,5,0.551000015552658
LP_0753,2021,6,0.8409178303659465
LP_0753,2021,7,0.8665354307142374
LP_0753,2021,8,0.8247322043552054
LP_0753,2021,9,0.6811755073804596
LP_0753,2021,10,0.7324781314633704
LP_0753,2021,11,0.8890241385705595
LP_0753,2021,12,0.701393860279238
LP_0753,2022,1,0.6509883582299256
LP_0753,2022,2,0.5172075796567763
LP_0753,2022,3,0.8547035338535558
LP_0753,2022,4,0.7887613392224935
LP_0753,2022,5,0.6129966566034326
LP_0753,2022,6,0.7999455193120826
LP_0753,2022,7,0.6658453833650686
LP_0753,2022,8,0.8885541629761788
LP_0753,2022,9,0.7204968232887599
LP_0753,2022,10,0.6323538426356463
LP_0753,2022,11,0.986170324941246
LP_0753,2022,12,0.6256593970176875
LP_0753,2023,1,0.7668125804622239
LP_0753,2023,2,0.5861672811358439
LP_0753,2023,3,0.89202542767413
LP_0753,2023,4,0.6403051947814402
LP_0753,2023,5,0.5324759650565685
LP_0753,2023,6,0.8886403417849051
LP_0753,2023,7,0.5527657356153355
LP_0753,2023,8,0.8717354532371006
LP_0753,2023,9,0.7685622508959451
LP_0753,2023,10,0.9084368860527634
LP_0753,2023,11,0.6119673620605385
LP_0753,2023,12,0.8141974273015828
LP_0754,2021,1,0.9076310257073441
LP_0754,2021,2,0.8918124642954368
LP_0754,2021,3,0.5163743320552059
LP_0754,2021,4,0.5648947015318504
LP_0754,2021,5,0.5613308413361209
LP_0754,2021,6,0.5255080692959064
LP_0754,2021,7,0.8140974580034633
LP_0754,2021,8,0.7279181613597565
LP_0754,2021,9,0.5047213623428473
LP_0754,2021,10,0.8415326087095949
LP_0754,2021,11,0.5480970098611264
LP_0754,2021,12,0.6096078741064987
LP_0754,2022,1,0.7070533469954151
LP_0754,2022,2,0.9288257722219204
LP_0754,2022,3,0.5442905354139871
LP_0754,2022,4,0.5385386385789701
LP_0754,2022,5,0.8034587058992684
LP_0754,2022,6,0.6985672209933194
LP_0754,2022,7,0.7081131035393411
LP_0754,2022,8,0.7501110961752804
LP_0754,2022,9,0.5556819577027114
LP_0754,2022,10,0.5868329965688432
LP_0754,2022,11,0.5099075509143924
LP_0754,2022,12,0.8525480322696669
LP_0754,2023,1,0.5511793718007425
LP_0754,2023,2,0.99390872177721
LP_0754,2023,3,0.9171183215598664
LP_0754,2023,4,0.906747179629687
LP_0754,2023,5,0.7109923041626957
LP_0754,2023,6,0.9941644254742315
LP_0754,2023,7,0.7684813412812707
LP_0754,2023,8,0.8991211296078153
LP_0754,2023,9,0.959506084711501
LP_0754,2023,10,0.9273921253720382
LP_0754,2023,11,0.8499518033658251
LP_0754,2023,12,0.9075409773774807
LP_0755,2021,1,0.9334007784440754
LP_0755,2021,2,0.94782379980362
LP_0755,2021,3,0.5785901123939198
LP_0755,2021,4,0.9257070482636206
LP_0755,2021,5,0.7342399248033608
LP_0755,2021,6,0.5198952417973387
LP_0755,2021,7,0.6037750779103201
LP_0755,2021,8,0.5479767605406827
LP_0755,2021,9,0.5820638455870164
LP_0755,2021,10,0.7392533338364304
LP_0755,2021,11,0.8218257740514847
LP_0755,2021,12,0.5078707304433128
LP_0755,2022,1,0.5850510096461867
LP_0755,2022,2,0.6357763402058536
LP_0755,2022,3,0.6519839169679622
LP_0755,2022,4,0.6136016639984161
LP_0755,2022,5,0.7373911344374628
LP_0755,2022,6,0.8778740547868529
LP_0755,2022,7,0.9441168745419943
LP_0755,2022,8,0.7382993140226184
LP_0755,2022,9,0.9936491575498372
LP_0755,2022,10,0.8480924429864946
LP_0755,2022,11,0.6065884112917258
LP_0755,2022,12,0.7578862002511562
LP_0755,2023,1,0.6824640200712142
LP_0755,2023,2,0.5672680391739418
LP_0755,2023,3,0.7060491624490484
LP_0755,2023,4,0.5178607722139357
LP_0755,2023,5,0.6546777438238527
LP_0755,2023,6,0.9413321087868834
LP_0755,2023,7,0.5900579418570718
LP_0755,2023,8,0.8613680928925005
LP_0755,2023,9,0.823274630610595
LP_0755,2023,10,0.946165536452149
LP_0755,2023,11,0.9941171823180104
LP_0755,2023,12,0.7664338111125946
LP_0756,2021,1,0.8714600401388239
LP_0756,2021,2,0.8886436973304044
LP_0756,2021,3,0.8460113012682642
LP_0756,2021,4,0.6281410927631859
LP_0756,2021,5,0.6137404741345356
LP_0756,2021,6,0.7058872822113053
LP_0756,2021,7,0.5196867160281802
LP_0756,2021,8,0.8624216707633161
LP_0756,2021,9,0.8032985425246781
LP_0756,2021,10,0.9572543212557216
LP_0756,2021,11,0.8808316241134162
LP_0756,2021,12,0.6861028868849763
LP_0756,2022,1,0.7882557877621901
LP_0756,2022,2,0.9025784876190017
LP_0756,2022,3,0.8069272840164612
LP_0756,2022,4,0.6938308983801158
LP_0756,2022,5,0.929425799866872
LP_0756,2022,6,0.7472353915955418
LP_0756,2022,7,0.5915952900175755
LP_0756,2022,8,0.5649288109233122
LP_0756,2022,9,0.6699815407028815
LP_0756,2022,10,0.7437313767825724
LP_0756,2022,11,0.7373142874887934
LP_0756,2022,12,0.8034414820989981
LP_0756,2023,1,0.857474861067723
LP_0756,2023,2,0.9661385990039437
LP_0756,2023,3,0.7863016599524986
LP_0756,2023,4,0.8905677274132482
LP_0756,2023,5,0.8464680316826221
LP_0756,2023,6,0.9874027268802281
LP_0756,2023,7,0.5178512933949684
LP_0756,2023,8,0.942649636606415
LP_0756,2023,9,0.5054495755164206
LP_0756,2023,10,0.7114949953207235
LP_0756,2023,11,0.7583785554972599
LP_0756,2023,12,0.9079563735903389
LP_0757,2021,1,0.6304458275164442
LP_0757,2021,2,0.8252984295918235
LP_0757,2021,3,0.6641092637411339
LP_0757,2021,4,0.9899705556362872
LP_0757,2021,5,0.8916818276084189
LP_0757,2021,6,0.7862287826840679
LP_0757,2021,7,0.6779384807509824
LP_0757,2021,8,0.7630856173659202
LP_0757,2021,9,0.895755051424075
LP_0757,2021,10,0.7830175909999681
LP_0757,2021,11,0.5551912511286858
LP_0757,2021,12,0.7004201216727963
LP_0757,2022,1,0.553422992835719
LP_0757,2022,2,0.7337883964255297
LP_0757,2022,3,0.9789978354590265
LP_0757,2022,4,0.9711539811215114
LP_0757,2022,5,0.6209881261193102
LP_0757,2022,6,0.94226075740756
LP_0757,2022,7,0.9395893900044925
LP_0757,2022,8,0.6890062780214463
LP_0757,2022,9,0.6079205702497394
LP_0757,2022,10,0.5848063132316981
LP_0757,2022,11,0.9699473237589525
LP_0757,2022,12,0.6843460888105536
LP_0757,2023,1,0.6558586055200657
LP_0757,2023,2,0.6702685157233322
LP_0757,2023,3,0.83737580296415
LP_0757,2023,4,0.7515103720429768
LP_0757,2023,5,0.863460361128116
LP_0757,2023,6,0.7673459659774085
LP_0757,2023,7,0.9638187339779829
LP_0757,2023,8,0.8342159034019105
LP_0757,2023,9,0.9376156141469744
LP_0757,2023,10,0.724929702514557
LP_0757,2023,11,0.8641339902533905
LP_0757,2023,12,0.844004432950398
LP_0758,2021,1,0.5711976787724242
LP_0758,2021,2,0.6471771185148
LP_0758,2021,3,0.7521172206167122
LP_0758,2021,4,0.6046111073296799
LP_0758,2021,5,0.7364247050356846
LP_0758,2021,6,0.9351406500323861
LP_0758,2021,7,0.5990029030041478
LP_0758,2021,8,0.592638292834078
LP_0758,2021,9,0.9919457959117818
LP_0758,2021,10,0.8432960479099179
LP_0758,2021,11,0.9781944976046593
LP_0758,2021,12,0.8046358471805576
LP_0758,2022,1,0.883740309744959
LP_0758,2022,2,0.8394681001455935
LP_0758,2022,3,0.8131011130399854
LP_0758,2022,4,0.8436916968363766
LP_0758,2022,5,0.7774837024869561
LP_0758,2022,6,0.8708603954060331
LP_0758,2022,7,0.7228070808343083
LP_0758,2022,8,0.7702467890199044
LP_0758,2022,9,0.5736959607268578
LP_0758,2022,10,0.5205784717423618
LP_0758,2022,11,0.8726057530994231
LP_0758,2022,12,0.6601781998119276
LP_0758,2023,1,0.8489981443662715
LP_0758,2023,2,0.7628680061664472
LP_0758,2023,3,0.6658142915972434
LP_0758,2023,4,0.6122115357522646
LP_0758,2023,5,0.9876343173998914
LP_0758,2023,6,0.8707353750613492
LP_0758,2023,7,0.5858121349756487
LP_0758,2023,8,0.510990068343943
LP_0758,2023,9,0.5289115094298691
LP_0758,2023,10,0.6266890742118617
LP_0758,2023,11,0.6612553280857922
LP_0758,2023,12,0.6501032857977108
LP_0759,2021,1,0.7089266637088287
LP_0759,2021,2,0.6788081719680032
LP_0759,2021,3,0.5188344554734834
LP_0759,2021,4,0.8327100280791772
LP_0759,2021,5,0.7892655157933786
LP_0759,2021,6,0.8679664771277702
LP_0759,2021,7,0.6147368392416175
LP_0759,2021,8,0.9657548034179242
LP_0759,2021,9,0.7480458571775779
LP_0759,2021,10,0.9159723229149386
LP_0759,2021,11,0.6805700933179999
LP_0759,2021,12,0.5145344847349377
LP_0759,2022,1,0.7046501603250757
LP_0759,2022,2,0.949337901538782
LP_0759,2022,3,0.6636087169911945
LP_0759,2022,4,0.6593279034825493
LP_0759,2022,5,0.8332216744093374
LP_0759,2022,6,0.7734297473160137
LP_0759,2022,7,0.5998067690057842
LP_0759,2022,8,0.7416170804867761
LP_0759,2022,9,0.8620507342127939
LP_0759,2022,10,0.5458484495074652
LP_0759,2022,11,0.6569695370273876
LP_0759,2022,12,0.8934678925862487
LP_0759,2023,1,0.6416509854875679
